DATE,5 YR,7 YR,10 YR,20 YR,30 YR
7/1/2021,-1.6,-1.21,-0.87,-0.41,-0.21
7/2/2021,-1.63,-1.23,-0.89,-0.43,-0.22
7/6/2021,-1.67,-1.28,-0.94,-0.47,-0.26
7/7/2021,-1.64,-1.25,-0.95,-0.49,-0.28
7/8/2021,-1.64,-1.26,-0.92,-0.45,-0.25
7/9/2021,-1.65,-1.25,-0.91,-0.43,-0.23
7/12/2021,-1.67,-1.26,-0.95,-0.47,-0.25
7/13/2021,-1.71,-1.28,-0.94,-0.45,-0.23
7/14/2021,-1.73,-1.31,-0.97,-0.47,-0.25
7/15/2021,-1.75,-1.34,-1.01,-0.52,-0.29
7/16/2021,-1.73,-1.31,-1.02,-0.53,-0.29
7/19/2021,-1.71,-1.31,-1.05,-0.58,-0.34
7/20/2021,-1.71,-1.32,-1.03,-0.53,-0.29
7/21/2021,-1.71,-1.3,-0.98,-0.49,-0.26
7/22/2021,-1.75,-1.34,-1.01,-0.53,-0.29
7/23/2021,-1.81,-1.4,-1.05,-0.55,-0.31
7/26/2021,-1.86,-1.45,-1.11,-0.61,-0.36
7/27/2021,-1.84,-1.42,-1.13,-0.62,-0.36
7/28/2021,-1.85,-1.39,-1.15,-0.63,-0.36
7/29/2021,-1.85,-1.4,-1.15,-0.63,-0.36
7/30/2021,-1.87,-1.43,-1.16,-0.62,-0.35
8/2/2021,-1.85,-1.41,-1.17,-0.64,-0.36
8/3/2021,-1.86,-1.42,-1.19,-0.66,-0.37
8/4/2021,-1.83,-1.42,-1.16,-0.64,-0.37
8/5/2021,-1.74,-1.32,-1.1,-0.6,-0.34
8/6/2021,-1.73,-1.34,-1.06,-0.55,-0.3
8/9/2021,-1.71,-1.32,-1.04,-0.54,-0.28
8/10/2021,-1.71,-1.32,-1.04,-0.54,-0.28
8/11/2021,-1.74,-1.34,-1.07,-0.55,-0.28
8/12/2021,-1.72,-1.32,-1.05,-0.53,-0.26
8/13/2021,-1.73,-1.33,-1.08,-0.57,-0.3
8/16/2021,-1.75,-1.38,-1.1,-0.58,-0.31
8/17/2021,-1.72,-1.35,-1.07,-0.54,-0.27
8/18/2021,-1.69,-1.32,-1.05,-0.55,-0.29
8/19/2021,-1.67,-1.33,-1.04,-0.55,-0.3
8/20/2021,-1.6,-1.26,-1.01,-0.54,-0.3
8/23/2021,-1.65,-1.3,-1.02,-0.55,-0.31
8/24/2021,-1.65,-1.3,-1.01,-0.53,-0.29
8/25/2021,-1.67,-1.32,-1,-0.49,-0.26
8/26/2021,-1.66,-1.32,-0.99,-0.5,-0.28
8/27/2021,-1.74,-1.39,-1.08,-0.59,-0.35
8/30/2021,-1.74,-1.39,-1.08,-0.58,-0.34
8/31/2021,-1.71,-1.36,-1.03,-0.54,-0.3
9/1/2021,-1.7,-1.35,-1.03,-0.54,-0.31
9/2/2021,-1.69,-1.34,-1.03,-0.55,-0.31
9/3/2021,-1.7,-1.34,-1.01,-0.51,-0.28
9/7/2021,-1.69,-1.32,-0.98,-0.47,-0.25
9/8/2021,-1.72,-1.36,-1.03,-0.53,-0.29
9/9/2021,-1.76,-1.4,-1.08,-0.59,-0.36
9/10/2021,-1.73,-1.36,-1.05,-0.58,-0.34
9/13/2021,-1.72,-1.35,-1.04,-0.57,-0.34
9/14/2021,-1.7,-1.35,-1.05,-0.59,-0.37
9/15/2021,-1.7,-1.33,-1.04,-0.58,-0.36
9/16/2021,-1.69,-1.32,-1.01,-0.55,-0.34
9/17/2021,-1.63,-1.28,-0.96,-0.52,-0.32
9/20/2021,-1.6,-1.25,-0.98,-0.55,-0.34
9/21/2021,-1.6,-1.24,-0.96,-0.54,-0.33
9/22/2021,-1.55,-1.22,-0.96,-0.55,-0.34
9/23/2021,-1.54,-1.2,-0.9,-0.49,-0.3
9/24/2021,-1.5,-1.15,-0.87,-0.44,-0.24
9/27/2021,-1.52,-1.16,-0.87,-0.45,-0.25
9/28/2021,-1.51,-1.15,-0.84,-0.41,-0.2
9/29/2021,-1.51,-1.14,-0.82,-0.38,-0.18
9/30/2021,-1.53,-1.17,-0.85,-0.39,-0.19
10/1/2021,-1.58,-1.23,-0.9,-0.44,-0.23
10/4/2021,-1.58,-1.22,-0.89,-0.44,-0.23
10/5/2021,-1.61,-1.25,-0.91,-0.44,-0.23
10/6/2021,-1.58,-1.23,-0.9,-0.44,-0.24
10/7/2021,-1.59,-1.22,-0.88,-0.41,-0.2
10/8/2021,-1.59,-1.22,-0.89,-0.42,-0.21
10/12/2021,-1.56,-1.21,-0.9,-0.45,-0.24
10/13/2021,-1.59,-1.26,-0.96,-0.53,-0.32
10/14/2021,-1.64,-1.31,-1,-0.55,-0.34
10/15/2021,-1.58,-1.26,-0.97,-0.54,-0.33
10/18/2021,-1.55,-1.24,-0.95,-0.54,-0.34
10/19/2021,-1.54,-1.2,-0.89,-0.47,-0.27
10/20/2021,-1.61,-1.25,-0.92,-0.46,-0.26
10/21/2021,-1.71,-1.31,-0.96,-0.52,-0.31
10/22/2021,-1.69,-1.3,-0.98,-0.54,-0.32
10/25/2021,-1.76,-1.36,-1.02,-0.56,-0.32
10/26/2021,-1.79,-1.39,-1.06,-0.6,-0.37
10/27/2021,-1.8,-1.43,-1.11,-0.68,-0.46
10/28/2021,-1.72,-1.33,-1,-0.57,-0.36
10/29/2021,-1.71,-1.31,-0.96,-0.51,-0.3
11/1/2021,-1.66,-1.26,-0.92,-0.48,-0.27
11/2/2021,-1.69,-1.29,-0.95,-0.52,-0.32
11/3/2021,-1.67,-1.27,-0.93,-0.51,-0.3
11/4/2021,-1.78,-1.38,-1.03,-0.59,-0.38
11/5/2021,-1.83,-1.43,-1.09,-0.66,-0.45
11/8/2021,-1.81,-1.43,-1.11,-0.7,-0.5
11/9/2021,-1.88,-1.5,-1.17,-0.76,-0.57
11/10/2021,-1.85,-1.47,-1.14,-0.72,-0.52
11/12/2021,-1.87,-1.48,-1.15,-0.71,-0.51
11/15/2021,-1.91,-1.49,-1.13,-0.68,-0.48
11/16/2021,-1.9,-1.47,-1.1,-0.63,-0.42
11/17/2021,-1.9,-1.47,-1.1,-0.64,-0.43
11/18/2021,-1.89,-1.49,-1.14,-0.69,-0.47
11/19/2021,-1.8,-1.43,-1.11,-0.71,-0.52
11/22/2021,-1.65,-1.29,-0.98,-0.59,-0.41
11/23/2021,-1.67,-1.27,-0.95,-0.54,-0.36
11/24/2021,-1.69,-1.3,-0.97,-0.57,-0.39
11/26/2021,-1.76,-1.38,-1.07,-0.66,-0.48
11/29/2021,-1.73,-1.34,-1.02,-0.62,-0.44
11/30/2021,-1.66,-1.34,-1.07,-0.69,-0.51
12/1/2021,-1.55,-1.25,-1.01,-0.66,-0.5
12/2/2021,-1.52,-1.25,-1.03,-0.71,-0.56
12/3/2021,-1.59,-1.31,-1.08,-0.75,-0.59
12/6/2021,-1.58,-1.26,-1.01,-0.65,-0.5
12/7/2021,-1.58,-1.25,-0.99,-0.62,-0.47
12/8/2021,-1.61,-1.28,-1,-0.61,-0.43
12/9/2021,-1.54,-1.24,-0.98,-0.59,-0.41
12/10/2021,-1.51,-1.22,-0.96,-0.56,-0.36
12/13/2021,-1.52,-1.23,-0.98,-0.59,-0.4
12/14/2021,-1.43,-1.17,-0.93,-0.55,-0.37
12/15/2021,-1.41,-1.16,-0.92,-0.54,-0.35
12/16/2021,-1.51,-1.23,-0.98,-0.55,-0.34
12/17/2021,-1.47,-1.21,-0.97,-0.57,-0.37
12/20/2021,-1.48,-1.21,-0.96,-0.56,-0.36
12/21/2021,-1.45,-1.2,-0.96,-0.58,-0.38
12/22/2021,-1.47,-1.23,-1.01,-0.62,-0.43
12/23/2021,-1.47,-1.21,-0.97,-0.58,-0.38
12/27/2021,-1.49,-1.25,-1.02,-0.62,-0.42
12/28/2021,-1.51,-1.25,-1.01,-0.61,-0.4
12/29/2021,-1.54,-1.24,-0.98,-0.57,-0.38
12/30/2021,-1.59,-1.31,-1.06,-0.64,-0.43
12/31/2021,-1.61,-1.31,-1.04,-0.63,-0.44
